Latitude,Longitude,Hour in the year,Year,Slope elevation angle,Slope azimuth angle,cos_i,elev
49.212,54.99,7781,2011,28.851,-51.013,-0.032287,-25.48
49.212,54.99,6803,2011,22.842,-41.307,0.79464,32.023
49.212,54.99,7154,2011,22.842,-41.307,-0.68955,-45.953
49.212,54.99,6014,2011,22.842,-41.307,0.67975,41.49
49.212,54.99,1127,2011,22.842,-41.307,-0.94486,-48.248
49.212,54.99,4809,2011,22.842,-41.307,0.84554,40.37
49.212,54.99,6138,2011,22.842,-41.307,-0.16188,5.6231
49.212,54.99,767,2011,22.842,-41.307,-0.96792,-52.659
49.212,54.99,295,2011,22.842,-41.307,0.15465,-11.235
49.212,54.99,2888,2011,22.842,-41.307,0.699,28.001
49.212,54.99,8083,2011,22.842,-41.307,-0.58842,-24.617
49.212,54.99,5257,2011,8.5491,168.37,-0.27549,-24.023
49.212,54.99,7212,2011,8.5491,168.37,0.3315,27.774
49.212,54.99,3794,2011,8.5491,168.37,-0.13175,-14.566
49.212,54.99,7402,2011,8.5491,168.37,0.20208,19.711
49.212,54.99,5442,2011,8.5491,168.37,0.29018,14.623
49.212,54.99,7592,2011,8.5491,168.37,-0.033749,4.1248
49.212,54.99,968,2011,8.5491,168.37,-0.044219,2.641
49.212,54.99,2403,2011,8.5491,168.37,-0.30847,-23.034
49.212,54.99,6554,2011,8.5491,168.37,-0.53163,-38.131
49.212,54.99,3621,2011,8.5491,168.37,0.013047,-6.3929
49.212,54.99,8,2011,7.1764,-125.62,-0.0037795,-2.8699
49.212,54.99,4128,2011,7.1764,-125.62,-0.23286,-17.19
49.212,54.99,3336,2011,7.1764,-125.62,-0.29249,-20.868
49.212,54.99,4437,2011,7.1764,-125.62,-0.10565,-4.8073
49.212,54.99,1804,2011,7.1764,-125.62,-0.2991,-24.533
49.212,54.99,2111,2011,7.1764,-125.62,-0.54031,-34.208
49.212,54.99,5617,2011,7.1764,-125.62,-0.3956,-28.57
49.212,54.99,5811,2011,7.1764,-125.62,-0.26269,-22.275
49.212,54.99,1726,2011,7.1764,-125.62,-0.57201,-33.789
49.212,54.99,8264,2011,7.1764,-125.62,0.017726,-1.4083
49.212,54.99,445,2011,35.397,140.24,-0.089425,20.148
49.212,54.99,2051,2011,35.397,140.24,0.086474,39.85
49.212,54.99,5165,2011,35.397,140.24,-0.11947,0.30463
49.212,54.99,6863,2011,35.397,140.24,-0.20496,-46.363
49.212,54.99,1308,2011,35.397,140.24,-0.012447,30.811
49.212,54.99,8014,2011,35.397,140.24,-0.30571,-52.512
49.212,54.99,4669,2011,35.397,140.24,0.56649,61.677
49.212,54.99,669,2011,35.397,140.24,-0.11212,-37.409
49.212,54.99,6421,2011,35.397,140.24,0.25627,38.962
49.212,54.99,2771,2011,35.397,140.24,0.27003,50.801
49.212,54.99,3893,2011,22.304,13.045,-0.16886,5.4425
49.212,54.99,3161,2011,22.304,13.045,0.49518,26.055
49.212,54.99,3034,2011,22.304,13.045,0.78694,47.372
49.212,54.99,2541,2011,22.304,13.045,-0.41427,-16.253
49.212,54.99,5064,2011,22.304,13.045,-0.6788,-22.094
49.212,54.99,8710,2011,22.304,13.045,-0.79679,-51.924
49.212,54.99,4286,2011,22.304,13.045,0.95466,57.856
49.212,54.99,8583,2011,22.304,13.045,0.48992,9.1414
49.212,54.99,1528,2011,22.304,13.045,0.55938,18.637
49.212,54.99,7781,2011,22.304,13.045,-0.46802,-25.48
49.212,54.99,6803,2011,79.246,-79.261,0.52079,32.023
49.212,54.99,7154,2011,79.246,-79.261,0.22967,-45.953
49.212,54.99,6014,2011,79.246,-79.261,-0.17787,41.49
49.212,54.99,1127,2011,79.246,-79.261,-0.61447,-48.248
49.212,54.99,4809,2011,79.246,-79.261,0.86633,40.37
49.212,54.99,6138,2011,79.246,-79.261,-0.94049,5.6231
49.212,54.99,767,2011,79.246,-79.261,-0.60145,-52.659
49.212,54.99,295,2011,79.246,-79.261,0.91452,-11.235
49.212,54.99,2888,2011,79.246,-79.261,0.95489,28.001
49.212,54.99,8083,2011,79.246,-79.261,-0.93354,-24.617
49.212,54.99,5257,2011,57.102,147.23,0.35106,-24.023
49.212,54.99,7212,2011,57.102,147.23,-0.37897,27.774
49.212,54.99,3794,2011,57.102,147.23,0.3089,-14.566
49.212,54.99,7402,2011,57.102,147.23,-0.60712,19.711
49.212,54.99,5442,2011,57.102,147.23,0.63173,14.623
49.212,54.99,7592,2011,57.102,147.23,-0.72692,4.1248
49.212,54.99,968,2011,57.102,147.23,-0.68888,2.641
49.212,54.99,2403,2011,57.102,147.23,-0.027387,-23.034
49.212,54.99,6554,2011,57.102,147.23,-0.095012,-38.131
49.212,54.99,3621,2011,57.102,147.23,0.75451,-6.3929
49.212,54.99,8,2011,39.688,8.002,0.22892,-2.8699
49.212,54.99,4128,2011,39.688,8.002,-0.82129,-17.19
49.212,54.99,3336,2011,39.688,8.002,-0.85745,-20.868
49.212,54.99,4437,2011,39.688,8.002,-0.43819,-4.8073
49.212,54.99,1804,2011,39.688,8.002,-0.66811,-24.533
49.212,54.99,2111,2011,39.688,8.002,-0.87107,-34.208
49.212,54.99,5617,2011,39.688,8.002,-0.92839,-28.57
49.212,54.99,5811,2011,39.688,8.002,-0.7748,-22.275
49.212,54.99,1726,2011,39.688,8.002,-0.73346,-33.789
49.212,54.99,8264,2011,39.688,8.002,0.26764,-1.4083
49.212,54.99,445,2011,55.758,-13.832,0.91756,20.148
49.212,54.99,2051,2011,55.758,-13.832,0.97501,39.85
49.212,54.99,5165,2011,55.758,-13.832,-0.19125,0.30463
49.212,54.99,6863,2011,55.758,-13.832,-0.96845,-46.363
49.212,54.99,1308,2011,55.758,-13.832,0.99624,30.811
49.212,54.99,8014,2011,55.758,-13.832,-0.82875,-52.512
49.212,54.99,4669,2011,55.758,-13.832,0.83251,61.677
49.212,54.99,669,2011,55.758,-13.832,-0.67448,-37.409
49.212,54.99,6421,2011,55.758,-13.832,0.91392,38.962
49.212,54.99,2771,2011,55.758,-13.832,0.93559,50.801
44.004,37.336,3893,2011,76.958,96.731,-0.79774,10.76
44.004,37.336,3161,2011,76.958,96.731,0.9966,17.313
44.004,37.336,3034,2011,76.958,96.731,-0.20146,57.116
44.004,37.336,2541,2011,76.958,96.731,0.55879,-25.959
44.004,37.336,5064,2011,76.958,96.731,-0.094464,-27.358
44.004,37.336,8710,2011,76.958,96.731,0.18558,-61.83
44.004,37.336,4286,2011,76.958,96.731,0.68464,53.665
44.004,37.336,8583,2011,76.958,96.731,0.6559,7.3428
44.004,37.336,1528,2011,76.958,96.731,0.87849,13.671
44.004,37.336,7781,2011,76.958,96.731,-0.99445,-16.479
44.004,37.336,6803,2011,31.887,-66.868,0.73084,38.914
44.004,37.336,7154,2011,31.887,-66.868,-0.33403,-42.473
44.004,37.336,6014,2011,31.887,-66.868,0.34006,39.364
44.004,37.336,1127,2011,31.887,-66.868,-0.90912,-56.8
44.004,37.336,4809,2011,31.887,-66.868,0.99016,50.07
44.004,37.336,6138,2011,31.887,-66.868,-0.5601,-3.3657
44.004,37.336,767,2011,31.887,-66.868,-0.92647,-61.438
44.004,37.336,295,2011,31.887,-66.868,0.50494,-1.3645
44.004,37.336,2888,2011,31.887,-66.868,0.933,37.45
44.004,37.336,8083,2011,31.887,-66.868,-0.86855,-32.828
44.004,37.336,5257,2011,67.267,165.52,0.48379,-26.74
44.004,37.336,7212,2011,67.267,165.52,-0.48823,32.02
44.004,37.336,3794,2011,67.267,165.52,0.47315,-14.848
44.004,37.336,7402,2011,67.267,165.52,-0.62796,28.055
44.004,37.336,5442,2011,67.267,165.52,0.47981,5.4647
44.004,37.336,7592,2011,67.267,165.52,-0.65891,13.859
44.004,37.336,968,2011,67.267,165.52,-0.59667,12.422
44.004,37.336,2403,2011,67.267,165.52,0.15734,-19.881
44.004,37.336,6554,2011,67.267,165.52,0.06776,-35.974
44.004,37.336,3621,2011,67.267,165.52,0.72273,-15.821
44.004,37.336,8,2011,64.48,23.805,0.33036,7.1288
44.004,37.336,4128,2011,64.48,23.805,-0.96198,-22.266
44.004,37.336,3336,2011,64.48,23.805,-0.97146,-25.714
44.004,37.336,4437,2011,64.48,23.805,-0.53898,-14.302
44.004,37.336,1804,2011,64.48,23.805,-0.69314,-18.683
44.004,37.336,2111,2011,64.48,23.805,-0.83337,-41.84
44.004,37.336,5617,2011,64.48,23.805,-0.99533,-30.978
44.004,37.336,5811,2011,64.48,23.805,-0.86471,-19.214
44.004,37.336,1726,2011,64.48,23.805,-0.63109,-43.247
44.004,37.336,8264,2011,64.48,23.805,0.36828,8.5237
44.004,37.336,445,2011,63.981,90.476,0.45004,23.195
44.004,37.336,2051,2011,63.981,90.476,0.1789,47.763
44.004,37.336,5165,2011,63.981,90.476,-0.80034,5.7229
44.004,37.336,6863,2011,63.981,90.476,-0.28366,-53.695
44.004,37.336,1308,2011,63.981,90.476,0.31637,36.374
44.004,37.336,8014,2011,63.981,90.476,-0.10264,-62.306
44.004,37.336,4669,2011,63.981,90.476,0.68156,61.801
44.004,37.336,669,2011,63.981,90.476,0.23955,-47.137
44.004,37.336,6421,2011,63.981,90.476,0.6493,40.198
44.004,37.336,2771,2011,63.981,90.476,0.26322,58.853
44.004,37.336,3893,2011,3.1922,57.512,0.13262,10.76
44.004,37.336,3161,2011,3.1922,57.512,0.33707,17.313
44.004,37.336,3034,2011,3.1922,57.512,0.83403,57.116
44.004,37.336,2541,2011,3.1922,57.512,-0.42884,-25.959
44.004,37.336,5064,2011,3.1922,57.512,-0.4897,-27.358
44.004,37.336,8710,2011,3.1922,57.512,-0.87227,-61.83
44.004,37.336,4286,2011,3.1922,57.512,0.83683,53.665
44.004,37.336,8583,2011,3.1922,57.512,0.18194,7.3428
44.004,37.336,1528,2011,3.1922,57.512,0.28928,13.671
44.004,37.336,7781,2011,3.1922,57.512,-0.3214,-16.479
44.004,37.336,6803,2011,25.835,-110.06,0.48062,38.914
44.004,37.336,7154,2011,25.835,-110.06,-0.29021,-42.473
44.004,37.336,6014,2011,25.835,-110.06,0.24995,39.364
44.004,37.336,1127,2011,25.835,-110.06,-0.75388,-56.8
44.004,37.336,4809,2011,25.835,-110.06,0.89519,50.07
44.004,37.336,6138,2011,25.835,-110.06,-0.4349,-3.3657
44.004,37.336,767,2011,25.835,-110.06,-0.79959,-61.438
44.004,37.336,295,2011,25.835,-110.06,0.26302,-1.3645
44.004,37.336,2888,2011,25.835,-110.06,0.82461,37.45
44.004,37.336,8083,2011,25.835,-110.06,-0.83188,-32.828
44.004,37.336,5257,2011,16.852,122.82,-0.3844,-26.74
44.004,37.336,7212,2011,16.852,122.82,0.4245,32.02
44.004,37.336,3794,2011,16.852,122.82,-0.2588,-14.848
44.004,37.336,7402,2011,16.852,122.82,0.24542,28.055
44.004,37.336,5442,2011,16.852,122.82,0.3649,5.4647
44.004,37.336,7592,2011,16.852,122.82,-0.048152,13.859
44.004,37.336,968,2011,16.852,122.82,-0.077125,12.422
44.004,37.336,2403,2011,16.852,122.82,-0.43309,-19.881
44.004,37.336,6554,2011,16.852,122.82,-0.64027,-35.974
44.004,37.336,3621,2011,16.852,122.82,-0.0016557,-15.821
44.004,37.336,8,2011,46.661,136.15,-0.63445,7.1288
44.004,37.336,4128,2011,46.661,136.15,0.16647,-22.266
44.004,37.336,3336,2011,46.661,136.15,0.10175,-25.714
44.004,37.336,4437,2011,46.661,136.15,0.52951,-14.302
44.004,37.336,1804,2011,46.661,136.15,-0.53439,-18.683
44.004,37.336,2111,2011,46.661,136.15,0.0019301,-41.84
44.004,37.336,5617,2011,46.661,136.15,-0.12723,-30.978
44.004,37.336,5811,2011,46.661,136.15,-0.3407,-19.214
44.004,37.336,1726,2011,46.661,136.15,0.053886,-43.247
44.004,37.336,8264,2011,46.661,136.15,-0.61692,8.5237
44.004,37.336,445,2011,10.847,-160.79,0.21388,23.195
44.004,37.336,2051,2011,10.847,-160.79,0.62071,47.763
44.004,37.336,5165,2011,10.847,-160.79,0.21323,5.7229
44.004,37.336,6863,2011,10.847,-160.79,-0.69157,-53.695
44.004,37.336,1308,2011,10.847,-160.79,0.43562,36.374
44.004,37.336,8014,2011,10.847,-160.79,-0.82845,-62.306
44.004,37.336,4669,2011,10.847,-160.79,0.78514,61.801
44.004,37.336,669,2011,10.847,-160.79,-0.70952,-47.137
44.004,37.336,6421,2011,10.847,-160.79,0.49414,40.198
44.004,37.336,2771,2011,10.847,-160.79,0.75865,58.853
60.143,15.684,3893,2011,61.417,-63.642,0.658,13.236
60.143,15.684,3161,2011,61.417,-63.642,-0.531,22.37
60.143,15.684,3034,2011,61.417,-63.642,0.90782,42.021
60.143,15.684,2541,2011,61.417,-63.642,-0.90749,-11.364
60.143,15.684,5064,2011,61.417,-63.642,-0.48907,-11.446
60.143,15.684,8710,2011,61.417,-63.642,-0.90622,-47.622
60.143,15.684,4286,2011,61.417,-63.642,0.18633,47.681
60.143,15.684,8583,2011,61.417,-63.642,-0.2371,-1.5088
60.143,15.684,1528,2011,61.417,-63.642,-0.37917,10.027
60.143,15.684,7781,2011,61.417,-63.642,0.55135,-22.417
60.143,15.684,6803,2011,42.763,129.26,-0.20931,22.365
60.143,15.684,7154,2011,42.763,129.26,-0.46713,-35.751
60.143,15.684,6014,2011,42.763,129.26,0.34999,30.666
60.143,15.684,1127,2011,42.763,129.26,-0.015975,-40.29
60.143,15.684,4809,2011,42.763,129.26,-0.056817,39.116
60.143,15.684,6138,2011,42.763,129.26,0.58301,2.6384
60.143,15.684,767,2011,42.763,129.26,-0.089267,-44.999
60.143,15.684,295,2011,42.763,129.26,-0.78913,-12.104
60.143,15.684,2888,2011,42.763,129.26,-0.21653,28.379
60.143,15.684,8083,2011,42.763,129.26,0.14426,-28.098
60.143,15.684,5257,2011,59.605,-92.988,0.13475,-12.701
60.143,15.684,7212,2011,59.605,-92.988,0.033564,16.73
60.143,15.684,3794,2011,59.605,-92.988,0.4188,-3.3027
60.143,15.684,7402,2011,59.605,-92.988,0.41527,11.628
60.143,15.684,5442,2011,59.605,-92.988,-0.72179,12.399
60.143,15.684,7592,2011,59.605,-92.988,0.65177,0.59708
60.143,15.684,968,2011,59.605,-92.988,0.72513,0.6319
60.143,15.684,2403,2011,59.605,-92.988,0.52406,-12.913
60.143,15.684,6554,2011,59.605,-92.988,0.2692,-27.461
60.143,15.684,3621,2011,59.605,-92.988,-0.51795,-0.0085119
60.143,15.684,8,2011,74.419,-169.57,-0.45145,-6.3809
60.143,15.684,4128,2011,74.419,-169.57,0.91197,-6.4222
60.143,15.684,3336,2011,74.419,-169.57,0.89046,-9.9984
60.143,15.684,4437,2011,74.419,-169.57,0.60554,1.1984
60.143,15.684,1804,2011,74.419,-169.57,0.48887,-16.425
60.143,15.684,2111,2011,74.419,-169.57,0.65822,-25.196
60.143,15.684,5617,2011,74.419,-169.57,0.83704,-17.232
60.143,15.684,5811,2011,74.419,-169.57,0.70701,-12.223
60.143,15.684,1726,2011,74.419,-169.57,0.45865,-27.749
60.143,15.684,8264,2011,74.419,-169.57,-0.47911,-5.3156
60.143,15.684,445,2011,49.932,176.12,-0.62629,8.9053
60.143,15.684,2051,2011,49.932,176.12,-0.30073,31.17
60.143,15.684,5165,2011,49.932,176.12,0.32244,7.4991
60.143,15.684,6863,2011,49.932,176.12,0.21308,-37.121
60.143,15.684,1308,2011,49.932,176.12,-0.49332,20.364
60.143,15.684,8014,2011,49.932,176.12,-0.041147,-47.271
60.143,15.684,4669,2011,49.932,176.12,0.05092,50.265
60.143,15.684,669,2011,49.932,176.12,-0.036445,-36.099
60.143,15.684,6421,2011,49.932,176.12,-0.32277,27.519
60.143,15.684,2771,2011,49.932,176.12,-0.11596,42.251
60.143,15.684,3893,2011,45.561,40.611,-0.46617,13.236
60.143,15.684,3161,2011,45.561,40.611,0.71538,22.37
60.143,15.684,3034,2011,45.561,40.611,0.57444,42.021
60.143,15.684,2541,2011,45.561,40.611,-0.19786,-11.364
60.143,15.684,5064,2011,45.561,40.611,-0.663,-11.446
60.143,15.684,8710,2011,45.561,40.611,-0.57322,-47.622
60.143,15.684,4286,2011,45.561,40.611,0.99805,47.681
60.143,15.684,8583,2011,45.561,40.611,0.69528,-1.5088
60.143,15.684,1528,2011,45.561,40.611,0.79029,10.027
60.143,15.684,7781,2011,45.561,40.611,-0.68747,-22.417
60.143,15.684,6803,2011,48.644,-97.448,0.30459,22.365
60.143,15.684,7154,2011,48.644,-97.448,0.085244,-35.751
60.143,15.684,6014,2011,48.644,-97.448,-0.11399,30.666
60.143,15.684,1127,2011,48.644,-97.448,-0.5817,-40.29
60.143,15.684,4809,2011,48.644,-97.448,0.87892,39.116
60.143,15.684,6138,2011,48.644,-97.448,-0.70617,2.6384
60.143,15.684,767,2011,48.644,-97.448,-0.62101,-44.999
60.143,15.684,295,2011,48.644,-97.448,0.49831,-12.104
60.143,15.684,2888,2011,48.644,-97.448,0.89767,28.379
60.143,15.684,8083,2011,48.644,-97.448,-0.9598,-28.098
60.143,15.684,5257,2011,4.448,-35.461,-0.26836,-12.701
60.143,15.684,7212,2011,4.448,-35.461,0.34366,16.73
60.143,15.684,3794,2011,4.448,-35.461,-0.091599,-3.3027
60.143,15.684,7402,2011,4.448,-35.461,0.27559,11.628
60.143,15.684,5442,2011,4.448,-35.461,0.16323,12.399
60.143,15.684,7592,2011,4.448,-35.461,0.084905,0.59708
60.143,15.684,968,2011,4.448,-35.461,0.081804,0.6319
60.143,15.684,2403,2011,4.448,-35.461,-0.23365,-12.913
60.143,15.684,6554,2011,4.448,-35.461,-0.47929,-27.461
60.143,15.684,3621,2011,4.448,-35.461,-0.07747,-0.0085119
60.143,15.684,8,2011,71.418,71.029,-0.56849,-6.3809
60.143,15.684,4128,2011,71.418,71.029,-0.34515,-6.4222
60.143,15.684,3336,2011,71.418,71.029,-0.38168,-9.9984
60.143,15.684,4437,2011,71.418,71.029,0.36264,1.1984
60.143,15.684,1804,2011,71.418,71.029,-0.98982,-16.425
60.143,15.684,2111,2011,71.418,71.029,-0.163,-25.196
60.143,15.684,5617,2011,71.418,71.029,-0.60506,-17.232
60.143,15.684,5811,2011,71.418,71.029,-0.90822,-12.223
60.143,15.684,1726,2011,71.418,71.029,0.10221,-27.749
60.143,15.684,8264,2011,71.418,71.029,-0.53421,-5.3156
60.143,15.684,445,2011,66.724,31.658,0.91767,8.9053
60.143,15.684,2051,2011,66.724,31.658,0.70916,31.17
60.143,15.684,5165,2011,66.724,31.658,-0.68385,7.4991
60.143,15.684,6863,2011,66.724,31.658,-0.75457,-37.121
60.143,15.684,1308,2011,66.724,31.658,0.84793,20.364
60.143,15.684,8014,2011,66.724,31.658,-0.51063,-47.271
60.143,15.684,4669,2011,66.724,31.658,0.8808,50.265
60.143,15.684,669,2011,66.724,31.658,-0.20865,-36.099
60.143,15.684,6421,2011,66.724,31.658,0.98071,27.519
60.143,15.684,2771,2011,66.724,31.658,0.70374,42.251
59.44,71.759,3893,2011,51.437,-29.344,0.15115,11.157
59.44,71.759,3161,2011,51.437,-29.344,-0.032155,24.348
59.44,71.759,3034,2011,51.437,-29.344,0.98229,41.23
59.44,71.759,2541,2011,51.437,-29.344,-0.84065,-10.471
59.44,71.759,5064,2011,51.437,-29.344,-0.8249,-12.011
59.44,71.759,8710,2011,51.437,-29.344,-0.96136,-46.725
59.44,71.759,4286,2011,51.437,-29.344,0.6676,49.502
59.44,71.759,8583,2011,51.437,-29.344,0.31111,0.69619
59.44,71.759,1528,2011,51.437,-29.344,0.20275,11.998
59.44,71.759,7781,2011,51.437,-29.344,0.069288,-24.361
59.44,71.759,6803,2011,19.242,36.396,0.54841,22.63
59.44,71.759,7154,2011,19.242,36.396,-0.83618,-37.527
59.44,71.759,6014,2011,19.242,36.396,0.78393,32.432
59.44,71.759,1127,2011,19.242,36.396,-0.71626,-40.123
59.44,71.759,4809,2011,19.242,36.396,0.52803,37.724
59.44,71.759,6138,2011,19.242,36.396,0.27026,4.578
59.44,71.759,767,2011,19.242,36.396,-0.75953,-44.775
59.44,71.759,295,2011,19.242,36.396,-0.31799,-13.717
59.44,71.759,2888,2011,19.242,36.396,0.32336,26.684
59.44,71.759,8083,2011,19.242,36.396,-0.2421,-26.142
59.44,71.759,5257,2011,24.602,-120.99,0.050063,-13.756
59.44,71.759,7212,2011,24.602,-120.99,0.065443,17.582
59.44,71.759,3794,2011,24.602,-120.99,0.26683,-4.8288
59.44,71.759,7402,2011,24.602,-120.99,0.16285,11.42
59.44,71.759,5442,2011,24.602,-120.99,-0.10706,14.342
59.44,71.759,7592,2011,24.602,-120.99,0.1538,-0.95251
59.44,71.759,968,2011,24.602,-120.99,0.20029,-1.2335
59.44,71.759,2403,2011,24.602,-120.99,0.153,-14.859
59.44,71.759,6554,2011,24.602,-120.99,-0.11312,-29.132
59.44,71.759,3621,2011,24.602,-120.99,-0.078422,0.64403
59.44,71.759,8,2011,4.9724,107.36,-0.21432,-7.5997
59.44,71.759,4128,2011,4.9724,107.36,-0.092111,-7.0694
59.44,71.759,3336,2011,4.9724,107.36,-0.15677,-10.723
59.44,71.759,4437,2011,4.9724,107.36,0.11043,1.9636
59.44,71.759,1804,2011,4.9724,107.36,-0.37193,-18.557
59.44,71.759,2111,2011,4.9724,107.36,-0.376,-25.267
59.44,71.759,5617,2011,4.9724,107.36,-0.30456,-18.318
59.44,71.759,5811,2011,4.9724,107.36,-0.27773,-14.055
59.44,71.759,1726,2011,4.9724,107.36,-0.38869,-27.126
59.44,71.759,8264,2011,4.9724,107.36,-0.1937,-6.4464
59.44,71.759,445,2011,33.631,115.56,-0.015175,9.9116
59.44,71.759,2051,2011,33.631,115.56,0.073657,31.061
59.44,71.759,5165,2011,33.631,115.56,-0.26632,5.4795
59.44,71.759,6863,2011,33.631,115.56,-0.19631,-37.188
59.44,71.759,1308,2011,33.631,115.56,0.018216,20.835
59.44,71.759,8014,2011,33.631,115.56,-0.24902,-46.507
59.44,71.759,4669,2011,33.631,115.56,0.59218,51.573
59.44,71.759,669,2011,33.631,115.56,-0.018941,-34.716
59.44,71.759,6421,2011,33.631,115.56,0.31971,28.861
59.44,71.759,2771,2011,33.631,115.56,0.24849,42.15
59.44,71.759,3893,2011,43.765,-7.1096,-0.091844,11.157
59.44,71.759,3161,2011,43.765,-7.1096,0.2789,24.348
59.44,71.759,3034,2011,43.765,-7.1096,0.89741,41.23
59.44,71.759,2541,2011,43.765,-7.1096,-0.64338,-10.471
59.44,71.759,5064,2011,43.765,-7.1096,-0.82625,-12.011
59.44,71.759,8710,2011,43.765,-7.1096,-0.88363,-46.725
59.44,71.759,4286,2011,43.765,-7.1096,0.86481,49.502
59.44,71.759,8583,2011,43.765,-7.1096,0.49851,0.69619
59.44,71.759,1528,2011,43.765,-7.1096,0.46487,11.998
59.44,71.759,7781,2011,43.765,-7.1096,-0.24253,-24.361
59.44,71.759,6803,2011,57.922,79.806,0.12365,22.63
59.44,71.759,7154,2011,57.922,79.806,-0.83252,-37.527
59.44,71.759,6014,2011,57.922,79.806,0.7718,32.432
59.44,71.759,1127,2011,57.922,79.806,-0.1412,-40.123
59.44,71.759,4809,2011,57.922,79.806,-0.21993,37.724
59.44,71.759,6138,2011,57.922,79.806,0.87366,4.578
59.44,71.759,767,2011,57.922,79.806,-0.17257,-44.775
59.44,71.759,295,2011,57.922,79.806,-0.8424,-13.717
59.44,71.759,2888,2011,57.922,79.806,-0.43841,26.684
59.44,71.759,8083,2011,57.922,79.806,0.5137,-26.142
59.44,71.759,5257,2011,0.9522,-44.823,-0.247,-13.756
59.44,71.759,7212,2011,0.9522,-44.823,0.3131,17.582
59.44,71.759,3794,2011,0.9522,-44.823,-0.089913,-4.8288
59.44,71.759,7402,2011,0.9522,-44.823,0.21362,11.42
59.44,71.759,5442,2011,0.9522,-44.823,0.23565,14.342
59.44,71.759,7592,2011,0.9522,-44.823,-0.00026346,-0.95251
59.44,71.759,968,2011,0.9522,-44.823,-0.0057269,-1.2335
59.44,71.759,2403,2011,0.9522,-44.823,-0.25711,-14.859
59.44,71.759,6554,2011,0.9522,-44.823,-0.48958,-29.132
59.44,71.759,3621,2011,0.9522,-44.823,-0.0053727,0.64403
59.44,71.759,8,2011,13.628,61.78,-0.23952,-7.5997
59.44,71.759,4128,2011,13.628,61.78,-0.21774,-7.0694
59.44,71.759,3336,2011,13.628,61.78,-0.28217,-10.723
59.44,71.759,4437,2011,13.628,61.78,0.098807,1.9636
59.44,71.759,1804,2011,13.628,61.78,-0.53244,-18.557
59.44,71.759,2111,2011,13.628,61.78,-0.43957,-25.267
59.44,71.759,5617,2011,13.628,61.78,-0.44806,-18.318
59.44,71.759,5811,2011,13.628,61.78,-0.45184,-14.055
59.44,71.759,1726,2011,13.628,61.78,-0.39741,-27.126
59.44,71.759,8264,2011,13.628,61.78,-0.21277,-6.4464
59.44,71.759,445,2011,33.498,-132.85,-0.28206,9.9116
59.44,71.759,2051,2011,33.498,-132.85,0.27014,31.061
59.44,71.759,5165,2011,33.498,-132.85,0.60427,5.4795
59.44,71.759,6863,2011,33.498,-132.85,-0.32291,-37.188
59.44,71.759,1308,2011,33.498,-132.85,-0.0061122,20.835
59.44,71.759,8014,2011,33.498,-132.85,-0.60656,-46.507
59.44,71.759,4669,2011,33.498,-132.85,0.36128,51.573
59.44,71.759,669,2011,33.498,-132.85,-0.64381,-34.716
59.44,71.759,6421,2011,33.498,-132.85,-0.010295,28.861
59.44,71.759,2771,2011,33.498,-132.85,0.42417,42.15
3.2208,68.452,3893,2011,27.515,-1.5793,-0.45741,-18.307
3.2208,68.452,3161,2011,27.515,-1.5793,0.16673,20.646
3.2208,68.452,3034,2011,27.515,-1.5793,0.59786,52.451
3.2208,68.452,2541,2011,27.515,-1.5793,-0.64075,-36.998
3.2208,68.452,5064,2011,27.515,-1.5793,-0.9877,-66.888
3.2208,68.452,8710,2011,27.515,-1.5793,-0.51355,-48.989
3.2208,68.452,4286,2011,27.515,-1.5793,0.60561,60.297
3.2208,68.452,8583,2011,27.515,-1.5793,0.80977,43.926
3.2208,68.452,1528,2011,27.515,-1.5793,0.6098,38.678
3.2208,68.452,7781,2011,27.515,-1.5793,-0.1139,-17.983
3.2208,68.452,6803,2011,73.038,51.08,0.14498,69.151
3.2208,68.452,7154,2011,73.038,51.08,-0.49377,-61.401
3.2208,68.452,6014,2011,73.038,51.08,0.53791,65.952
3.2208,68.452,1127,2011,73.038,51.08,0.1443,-63.601
3.2208,68.452,4809,2011,73.038,51.08,-0.58071,35.481
3.2208,68.452,6138,2011,73.038,51.08,0.73223,5.8771
3.2208,68.452,767,2011,73.038,51.08,0.18924,-61.891
3.2208,68.452,295,2011,73.038,51.08,-0.43915,4.8602
3.2208,68.452,2888,2011,73.038,51.08,-0.67766,24.191
3.2208,68.452,8083,2011,73.038,51.08,0.83868,-11.428
3.2208,68.452,5257,2011,69.041,-140.71,-0.023568,-69.249
3.2208,68.452,7212,2011,69.041,-140.71,0.16619,73.572
3.2208,68.452,3794,2011,69.041,-140.71,0.23942,-55.182
3.2208,68.452,7402,2011,69.041,-140.71,0.36392,52.819
3.2208,68.452,5442,2011,69.041,-140.71,-0.34663,8.3252
3.2208,68.452,7592,2011,69.041,-140.71,0.41132,24.885
3.2208,68.452,968,2011,69.041,-140.71,0.45723,18.405
3.2208,68.452,2403,2011,69.041,-140.71,0.21917,-50.329
3.2208,68.452,6554,2011,69.041,-140.71,-0.063451,-64.076
3.2208,68.452,3621,2011,69.041,-140.71,-0.33404,-34.22
3.2208,68.452,8,2011,75.213,-154.63,0.077928,19.417
3.2208,68.452,4128,2011,75.213,-154.63,0.11902,-62.486
3.2208,68.452,3336,2011,75.213,-154.63,0.069467,-66.302
